filename;code_placette;gradient;timestamp;date;heure;hour;periode;mois;Annot;Quality;chunk;Avion;Rain;Silence;Gust;Wind;Bells;Car;Helico;Workers;Traffic;Voices;Taps;Overshoot;Saturated;Water;Moto;???;Tracteur;Honk;Music;Autre;Chainsaw;SUV;Truck;Shots;Mechanical grip;Engine;trueEngine
ARM2_20220707_233000_013.wav;ARM2;ARM;07/07/2022 23:30;07/07/2022;23:30:00;23;soir;juillet;2;;14;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220707_233000_014.wav;ARM2;ARM;07/07/2022 23:30;07/07/2022;23:30:00;23;soir;juillet;2;;15;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220707_233000_015.wav;ARM2;ARM;07/07/2022 23:30;07/07/2022;23:30:00;23;soir;juillet;2;;16;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220707_233000_016.wav;ARM2;ARM;07/07/2022 23:30;07/07/2022;23:30:00;23;soir;juillet;2;;17;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220707_233000_017.wav;ARM2;ARM;07/07/2022 23:30;07/07/2022;23:30:00;23;soir;juillet;2;;18;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220707_233000_018.wav;ARM2;ARM;07/07/2022 23:30;07/07/2022;23:30:00;23;soir;juillet;2;;19;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220707_233000_019.wav;ARM2;ARM;07/07/2022 23:30;07/07/2022;23:30:00;23;soir;juillet;2;;20;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_000.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_001.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_002.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_003.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_004.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_005.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_006.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;7;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_007.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_008.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;9;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_009.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;10;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_010.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;11;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_011.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;12;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_012.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;13;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_013.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;14;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_014.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;15;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_015.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;16;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_016.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;17;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_017.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;18;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_018.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;19;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220710_090000_019.wav;ARM2;ARM;10/07/2022 09:00;10/07/2022;09:00:00;9;matin;juillet;2;;20;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_000.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_001.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_002.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_003.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_004.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;5;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_005.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;6;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_006.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;7;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_007.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;8;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_008.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;9;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_009.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;10;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_010.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;11;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_011.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;12;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_012.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;13;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_013.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;14;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_014.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;15;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_015.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;16;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_016.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;17;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_017.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;18;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_018.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;19;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_163000_019.wav;ARM2;ARM;11/07/2022 16:30;11/07/2022;16:30:00;16;apres-midi;juillet;2;;20;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_000.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_001.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_002.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_003.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_004.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;5;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_005.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;6;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_006.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;7;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_007.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;8;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_008.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;9;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_009.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;10;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_010.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;11;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_011.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;12;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_012.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;13;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_013.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;14;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_014.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;15;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_015.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;16;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_016.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;17;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_017.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;18;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_018.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;19;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220711_220000_019.wav;ARM2;ARM;11/07/2022 22:00;11/07/2022;22:00:00;22;soir;juillet;1;;20;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_000.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_001.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_002.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_003.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_004.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;5;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_005.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;6;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_006.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;7;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_007.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_008.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_009.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_010.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_011.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;12;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_012.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;13;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_013.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_014.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;15;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_015.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;16;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_016.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;17;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_017.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_018.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;19;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_131500_019.wav;ARM2;ARM;18/07/2022 13:15;18/07/2022;13:15:00;13;apres-midi;juillet;1;;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_000.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_001.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_002.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_003.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_004.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;5;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_005.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;6;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_006.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;7;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_007.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;8;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_008.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;9;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_009.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;10;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_010.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;11;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_011.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;12;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_012.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;13;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_013.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;14;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_014.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;15;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_015.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;16;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_016.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;17;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_017.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_018.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;19;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220718_173000_019.wav;ARM2;ARM;18/07/2022 17:30;18/07/2022;17:30:00;17;apres-midi;juillet;1;;20;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220722_064500_000.wav;ARM2;ARM;22/07/2022 06:45;22/07/2022;06:45:00;6;matin;juillet;1;;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220722_064500_001.wav;ARM2;ARM;22/07/2022 06:45;22/07/2022;06:45:00;6;matin;juillet;1;;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220722_064500_002.wav;ARM2;ARM;22/07/2022 06:45;22/07/2022;06:45:00;6;matin;juillet;1;;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220722_064500_003.wav;ARM2;ARM;22/07/2022 06:45;22/07/2022;06:45:00;6;matin;juillet;1;;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220722_064500_004.wav;ARM2;ARM;22/07/2022 06:45;22/07/2022;06:45:00;6;matin;juillet;1;;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARM2_20220722_064500_005.wav;ARM2;ARM;22/07/2022 06:45;22/07/2022;06:45:00;6;matin;juillet;1;;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
